baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
789.9463591631065	3.555205903497224	0.706717744495636	5.0305881395895495	4.889775329576546e-7	2.5818013740164166e-4
12407.107037177593	1.4471584747980724	0.3404336060607483	4.250927197063605	2.1288736524000487e-5	0.004328630698626563
529.5899742153408	4.816946227658145	1.1418652944665906	4.218489038068476	2.459449260583274e-5	0.004328630698626563
44.489047574444236	-1.274413089926815	0.324179439912793	-3.931196531987478	8.452413968885284e-5	0.010010994564861235
151.38415451767136	-1.4662408150098178	0.3756195169539367	-3.903526704097293	9.480108489451927e-5	0.010010994564861235
65.4358153212435	-1.172161869453628	0.30956132330985325	-3.7865255805240268	1.5276837572854006e-4	0.013443617064111525
99.70543308635303	2.3856436080229133	0.6402072125416685	3.7263616549269063	1.9426361766019647e-4	0.014377120766489379
43.98509664781527	3.729596174326045	1.0087129344520032	3.6973811348539893	2.1783516312862694e-4	0.014377120766489379
918.7529485209998	1.3224213012308768	0.36795750084589174	3.593951198686759	3.2570086680859674e-4	0.019107784186104343
1847.1440081535156	1.413705030152447	0.41873226963892385	3.376154962624438	7.35065054826619e-4	0.03881143489484548
57107.60073876298	0.7940848737675793	0.2414778711663635	3.2884374453529257	0.0010074516982156638	0.04548708806352174
516.3198454103734	-1.5598927721561386	0.475408404306085	-3.281163643779052	0.0010337974559891305	0.04548708806352174
189.46767187623024	-1.440017596344212	0.44862758424766586	-3.2098284789132516	0.0013281419874897039	0.04969967984066606
202.45089613235749	-1.2187740916387835	0.3801518697642327	-3.2060189323668404	0.0013458513323622602	0.04969967984066606
6070.264987334354	-1.0070451513861367	0.31547031492285055	-3.192202574218159	0.0014119227227461948	0.04969967984066606
3.229055618900792	-2.9314428773553893	0.951633485666588	-3.080432668152708	0.0020670008418552164	0.06733832370322328
10.808752916642247	2.8143235707768457	0.9197520420820834	3.0598720546528355	0.002214315650273279	0.06733832370322328
4571.250264579088	1.1594108301976864	0.38388388475540725	3.020212299186272	0.002525975606922842	0.06733832370322328
717.7238772419837	1.67790244433168	0.5573091996914769	3.010720880366872	0.0026062831084576843	0.06733832370322328
72.56173788561605	2.48679828843934	0.8260131125144153	3.0106038884412274	0.0026072873871616628	0.06733832370322328
127.81534934327676	0.7893115722756675	0.2628898526733662	3.0024421416385616	0.0026782287836509258	0.06733832370322328
51.24829388333329	-1.4091293930917772	0.4717170270723344	-2.987234533036471	0.0028151366582748094	0.06756327979859543
6.670258230877385	-2.047268441469682	0.7005203446848735	-2.9224967654446043	0.003472372277452546	0.07971358967369323
5.800526833367863	2.5481806542962704	0.8799732927894154	2.8957477177731463	0.003782563565477683	0.08321639844050903
173.63634886116176	1.8204129620481053	0.633202606908249	2.874929670515211	0.004041175023891555	0.08534961650458964
9539.42558902249	-1.7095773561815806	0.6000193590866735	-2.8492036636681752	0.004382881407072392	0.08733999625071104
555.2296557312959	1.6836195928547677	0.5921557850742125	2.8432038245539837	0.004466249808274996	0.08733999625071104
1044.2910968203732	-2.004126388548514	0.7175070248100498	-2.793180163050082	0.005219261400352321	0.09625520293899531
26.26026673957527	-2.6604695685830264	0.9539076342993805	-2.7890221997615834	0.00528674410081603	0.09625520293899531
15.39295154293351	-1.927860618546551	0.6974867321316435	-2.7640104531517986	0.005709571018219221	0.10048844992065831
484.6137168517188	1.5456618472690595	0.5744812713514102	2.690534790861055	0.007133759626149803	0.12150403492280953
6.219827459228776	3.1024372671418146	1.1602759994905543	2.6738786879190903	0.007497956914514946	0.1237162890894966
40.94656283524346	2.2485753987537787	0.8615133580312004	2.6100296388815187	0.009053437832034057	0.14485500531254492
22.99459482009278	1.4811242674609144	0.5712818661564262	2.59263308570582	0.00952443228181476	0.14790883072935862
6.768259091364969	2.1174777333387818	0.827779817766138	2.558020487927631	0.010526988995381206	0.15880714827317932
8.531204469153398	2.261279949533834	0.8999972206738184	2.5125410363387983	0.011986516356895455	0.17580223990113333
1552.4770423757132	1.023953900356236	0.40955135187243114	2.500184398549322	0.012412867755023108	0.17713497769330272
4.618137026101538	-1.7877726522704298	0.7287470568251626	-2.453214233288277	0.014158598720365062	0.19389259567433495
4.043413195512785	1.795463662908241	0.7331134551839718	2.4490938615465416	0.01432161218049065	0.19389259567433495
75.37665833000334	-1.7390462750202733	0.7132127878771881	-2.4383273892163144	0.014755403687519104	0.19477132867525218
93.21606982991642	1.1365760509756648	0.479644252325746	2.369622997595663	0.017806231384411664	0.22930951636510633
3.9401386814844215	2.2133496403579955	0.9422692647891584	2.3489566338059995	0.01882609930341029	0.23667096267144364
80.28829850760705	0.7476171428816277	0.32068388266445663	2.3313212272157973	0.01973642773028937	0.2423449730602974
2536.1201715954	1.1412221962353852	0.49166076401496883	2.3211577570599884	0.020278331132046537	0.24333997358455844
2.037303183292964	-2.1619621286113624	0.9331938493579456	-2.316734224190217	0.02051821403749242	NA
543.8106696220492	1.0601868267098657	0.4632566981172595	2.2885515331318778	0.02210542267287959	0.25937029269512046
58.196579887170785	1.1017951492924978	0.48812844644136755	2.2571828323568965	0.02399665269780667	0.27543983966178087
1.7034916248746912	2.405384011314951	1.0692061258237127	2.249691573233226	0.024468530821164184	NA
1.5317308509008165	-3.4292872335006916	1.5259136890405478	-2.2473664520677654	0.024616617183289096	NA
7972.451469494999	-0.6078038962690735	0.27357529693576	-2.22170606438854	0.026303176452668435	0.290553699715573
2.2717472790482556	2.4539819594541754	1.1053621055976326	2.2200706420339866	0.02641397270141573	0.290553699715573
11.09329070277216	1.135667247272865	0.515501985420794	2.20303176203258	0.027592510063935424	0.29732337375016127
